"age_group","symptom date","cases","deaths","confirmed_case_hospitalization","cases_cum","death_cum","moving_avg_cases","moving_avg_deaths"
"70-79 years","2022-08-19","166","8","16","114804","9067","160.714285714285","6.28571428571428"
"70-79 years","2022-08-20","133","4","20","114937","9071","159.857142857142","6"
"70-79 years","2022-08-21","134","5","14","115071","9076","162.428571428571","5.28571428571428"
"70-79 years","2022-08-22","171","9","15","115242","9085","159.142857142857","5.85714285714285"
"70-79 years","2022-08-23","193","4","15","115435","9089","162.571428571428","6"
"70-79 years","2022-08-24","183","5","18","115618","9094","163.142857142857","6.28571428571428"
"70-79 years","2022-08-25","182","5","19","115800","9099","166","5.71428571428571"
"70-79 years","2022-08-26","160","3","17","115960","9102","165.142857142857","5"
"70-79 years","2022-08-27","122","3","19","116082","9105","163.571428571428","4.85714285714285"
"70-79 years","2022-08-28","119","6","20","116201","9111","161.428571428571","5"
"70-79 years","2022-08-29","169","4","19","116370","9115","161.142857142857","4.28571428571428"
"70-79 years","2022-08-30","140","1","15","116510","9116","153.571428571428","3.85714285714285"
"70-79 years","2022-08-31","147","6","16","116657","9122","148.428571428571","4"
"70-79 years","2022-09-01","147","6","20","116804","9128","143.428571428571","4.14285714285714"
"70-79 years","2022-09-02","121","2","12","116925","9130","137.857142857142","4"
"70-79 years","2022-09-03","95","5","12","117020","9135","134","4.28571428571428"
"70-79 years","2022-09-04","70","8","4","117090","9143","127","4.57142857142857"
"70-79 years","2022-09-05","87","9","11","117177","9152","115.285714285714","5.28571428571428"
"70-79 years","2022-09-06","129","9","16","117306","9161","113.714285714285","6.42857142857143"
"70-79 years","2022-09-07","109","4","14","117415","9165","108.285714285714","6.14285714285714"
"70-79 years","2022-09-08","97","0","10","117512","9165","101.142857142857","5.28571428571428"
"70-79 years","2022-09-09","109","5","15","117621","9170","99.4285714285714","5.71428571428571"
"70-79 years","2022-09-10","83","8","13","117704","9178","97.7142857142857","6.14285714285714"
"70-79 years","2022-09-11","61","3","10","117765","9181","96.4285714285714","5.42857142857142"
"70-79 years","2022-09-12","92","4","7","117857","9185","97.1428571428571","4.71428571428571"
"70-79 years","2022-09-13","82","3","9","117939","9188","90.4285714285714","3.85714285714285"
"70-79 years","2022-09-14","86","2","7","118025","9190","87.1428571428571","3.57142857142857"
"70-79 years","2022-09-15","79","2","7","118104","9192","84.5714285714285","3.85714285714285"
"70-79 years","2022-09-16","74","1","7","118178","9193","79.5714285714285","3.28571428571428"
"70-79 years","2022-09-17","50","6","5","118228","9199","74.8571428571428","3"
"70-79 years","2022-09-18","51","6","5","118279","9205","73.4285714285714","3.42857142857142"
"70-79 years","2022-09-19","91","4","6","118370","9209","73.2857142857143","3.42857142857142"
"70-79 years","2022-09-20","72","3","11","118442","9212","71.8571428571428","3.42857142857142"
"70-79 years","2022-09-21","59","4","7","118501","9216","68","3.71428571428571"
"70-79 years","2022-09-22","61","8","9","118562","9224","65.4285714285714","4.57142857142857"
"70-79 years","2022-09-23","59","3","7","118621","9227","63.2857142857142","4.85714285714285"
"70-79 years","2022-09-24","56","3","5","118677","9230","64.1428571428571","4.42857142857142"
"70-79 years","2022-09-25","41","1","10","118718","9231","62.7142857142857","3.71428571428571"
"70-79 years","2022-09-26","66","2","10","118784","9233","59.1428571428571","3.42857142857142"
"70-79 years","2022-09-27","50","3","5","118834","9236","56","3.42857142857142"
"70-79 years","2022-09-28","64","2","8","118898","9238","56.7142857142857","3.14285714285714"
"70-79 years","2022-09-29","56","5","6","118954","9243","56","2.71428571428571"
"70-79 years","2022-09-30","58","2","6","119012","9245","55.8571428571428","2.57142857142857"
"70-79 years","2022-10-01","37","5","4","119049","9250","53.1428571428571","2.85714285714285"
"70-79 years","2022-10-02","42","7","8","119091","9257","53.2857142857142","3.71428571428571"
"70-79 years","2022-10-03","64","3","9","119155","9260","53","3.85714285714285"
"70-79 years","2022-10-04","48","2","3","119203","9262","52.7142857142857","3.71428571428571"
"70-79 years","2022-10-05","51","3","10","119254","9265","50.8571428571428","3.85714285714285"
"70-79 years","2022-10-06","53","3","8","119307","9268","50.4285714285714","3.57142857142857"
"70-79 years","2022-10-07","57","3","4","119364","9271","50.2857142857142","3.71428571428571"
"70-79 years","2022-10-08","45","2","3","119409","9273","51.4285714285714","3.28571428571428"
"70-79 years","2022-10-09","36","2","5","119445","9275","50.5714285714285","2.57142857142857"
"70-79 years","2022-10-10","55","1","6","119500","9276","49.2857142857142","2.28571428571428"
"70-79 years","2022-10-11","43","4","8","119543","9280","48.5714285714285","2.57142857142857"
"70-79 years","2022-10-12","57","2","6","119600","9282","49.4285714285714","2.42857142857142"
"70-79 years","2022-10-13","45","1","7","119645","9283","48.2857142857142","2.14285714285714"
"70-79 years","2022-10-14","52","1","9","119697","9284","47.5714285714285","1.85714285714285"
"70-79 years","2022-10-15","47","3","6","119744","9287","47.8571428571428","2"
"70-79 years","2022-10-16","38","0","3","119782","9287","48.1428571428571","1.71428571428571"
"70-79 years","2022-10-17","44","4","6","119826","9291","46.5714285714285","2.14285714285714"
"70-79 years","2022-10-18","46","1","6","119872","9292","47","1.71428571428571"
"70-79 years","2022-10-19","45","3","8","119917","9295","45.2857142857142","1.85714285714285"
"70-79 years","2022-10-20","40","4","5","119957","9299","44.5714285714285","2.28571428571428"
"70-79 years","2022-10-21","40","2","7","119997","9301","42.8571428571428","2.42857142857142"
"70-79 years","2022-10-22","33","2","4","120030","9303","40.8571428571428","2.28571428571428"
"70-79 years","2022-10-23","38","2","3","120068","9305","40.8571428571428","2.57142857142857"
"70-79 years","2022-10-24","57","0","3","120125","9305","42.7142857142857","2"
"70-79 years","2022-10-25","51","1","8","120176","9306","43.4285714285714","2"
"70-79 years","2022-10-26","46","2","17","120222","9308","43.5714285714285","1.85714285714285"
"70-79 years","2022-10-27","61","3","4","120283","9311","46.5714285714285","1.71428571428571"
"70-79 years","2022-10-28","55","4","7","120338","9315","48.7142857142857","2"
"70-79 years","2022-10-29","41","2","9","120379","9317","49.8571428571428","2"
"70-79 years","2022-10-30","41","3","5","120420","9320","50.2857142857142","2.14285714285714"
"70-79 years","2022-10-31","57","2","9","120477","9322","50.2857142857142","2.42857142857142"
"70-79 years","2022-11-01","49","0","6","120526","9322","50","2.28571428571428"
"70-79 years","2022-11-02","67","0","12","120593","9322","53","2"
"70-79 years","2022-11-03","60","4","8","120653","9326","52.8571428571428","2.14285714285714"
"70-79 years","2022-11-04","47","1","7","120700","9327","51.7142857142857","1.71428571428571"
"70-79 years","2022-11-05","26","1","4","120726","9328","49.5714285714285","1.57142857142857"
"70-79 years","2022-11-06","46","4","6","120772","9332","50.2857142857142","1.71428571428571"
